77,20,16,5,13,7,14,2,8,17,2,1
88,25,16,7,18,7,14,2,13,17,1,8
30,6,3,3,5,1,2,1,7,78,2,16
12,3,2,1,3,0,1,1,2,51,2,8
21,3,3,1,2,1,2,1,2,78,3,5
23,8,2,3,8,0,1,1,7,51,1,8
30,6,3,3,5,1,2,1,7,78,2,2
16,6,1,1,4,2,0,1,2,21,2,10
21,3,3,1,2,1,2,1,2,78,3,16
24,5,2,3,5,0,1,1,7,78,2,10
12,5,1,1,4,1,1,0,2,21,2,3
15,2,2,1,2,0,1,1,2,78,3,16
24,8,1,3,7,1,1,0,7,21,1,1
10,3,1,1,2,1,1,0,2,11,1,3
12,4,1,1,2,2,0,1,2,11,1,1
14,4,1,1,2,2,0,1,2,11,1,1
16,6,1,1,4,2,0,1,2,21,2,1
25,9,1,3,7,2,0,1,7,21,1,1
13,5,1,1,4,1,1,0,2,21,2,1
25,8,1,3,7,1,1,0,7,21,1,10
106,25,9,10,25,0,7,2,24,48,1,1
42,10,4,3,10,0,3,1,7,48,2,2
57,6,8,3,5,1,8,0,7,32,2,1
21,6,2,1,3,3,2,0,2,32,3,4
39,3,8,1,2,1,8,0,2,32,3,10
24,8,1,3,7,1,1,0,7,21,1,10
14,6,1,1,4,2,0,1,2,21,2,3
25,9,1,3,7,2,0,1,7,21,1,1
12,5,1,1,4,1,1,0,2,21,2,10
23,9,1,3,7,2,0,1,7,21,1,16
7,3,0,1,3,0,0,0,2,24,1,2
33,8,4,2,7,1,2,2,4,13,2,2
16,4,2,1,4,0,2,0,2,48,2,2
47,11,5,4,10,1,2,3,9,13,1,1
19,5,2,1,5,0,2,0,2,48,3,2
49,9,5,4,9,0,4,1,9,48,2,2
16,4,2,1,4,0,2,0,2,48,2,2
40,9,5,3,9,0,4,1,7,48,1,1
18,4,2,1,4,0,2,0,2,48,3,3
33,7,4,3,7,0,3,1,7,48,1,1
14,5,0,1,3,2,0,0,2,51,2,8
30,10,0,3,7,3,0,0,7,51,1,8
42,10,8,1,8,2,6,2,2,51,1,8
34,6,8,1,4,2,6,2,2,51,1,10
34,6,8,1,4,2,6,2,2,51,1,10
36,9,6,3,2,7,4,2,6,10,1,2
18,9,1,1,5,4,0,1,2,9,1,2
12,2,2,1,2,0,2,0,2,28,1,2
79,25,8,8,18,7,6,2,19,28,1,2
12,2,2,1,2,0,2,0,2,28,2,5
11,2,2,1,2,0,1,1,2,28,2,5
47,15,4,3,7,8,3,1,7,51,1,8
29,12,4,1,6,6,3,1,2,28,2,5
42,10,8,1,8,2,6,2,2,51,1,8
77,22,8,7,15,7,6,2,13,17,1,1
68,19,8,5,12,7,6,2,8,17,2,3
30,7,2,3,5,2,2,0,7,11,1,5
31,10,4,1,3,7,3,1,2,51,2,2
37,11,2,3,7,4,2,0,7,32,2,8
18,4,2,1,2,2,2,0,2,11,2,5
47,16,2,7,13,3,0,2,13,17,1,5
29,13,1,2,12,1,5,3,4,13,2,4
93,44,11,4,44,0,8,3,10,14,1,4
31,8,4,2,6,2,2,2,4,13,2,10
45,11,5,4,9,2,2,3,9,13,1,10
28,9,1,4,9,0,1,0,9,15,1,2
16,4,2,1,2,2,2,0,2,54,2,10
40,9,5,3,6,3,4,1,7,54,1,10
16,6,1,2,6,0,1,0,4,15,2,4
38,16,1,4,15,1,5,3,9,13,1,2
16,4,2,1,2,2,2,0,2,54,2,10
54,19,5,6,18,1,4,1,14,18,1,4
42,16,5,4,15,1,4,1,9,18,2,4
33,13,5,2,12,1,4,1,4,18,3,4
29,12,1,4,12,0,1,0,10,14,1,4
78,37,11,2,37,0,8,3,5,14,2,16
42,10,4,3,8,2,3,1,7,54,2,10
19,8,1,2,8,0,1,0,5,14,2,4
33,12,3,4,11,1,1,2,10,14,1,2
24,9,3,2,8,1,1,2,5,14,2,4
9,2,1,1,2,0,1,0,2,6,1,4
33,7,4,3,5,2,3,1,7,54,1,10
18,4,2,1,2,2,2,0,2,54,3,3
49,9,5,4,6,3,4,1,9,54,2,10
19,5,2,1,3,2,2,0,2,54,3,3
27,6,2,4,6,0,2,0,10,14,1,2
17,3,2,2,3,0,2,0,5,14,2,3
29,7,2,4,7,0,2,0,9,13,1,2
17,4,2,2,4,0,2,0,4,13,2,3
10,2,1,1,2,0,1,0,2,6,1,5
11,2,2,1,2,0,1,1,2,22,1,2
53,7,10,3,2,5,6,4,8,22,1,4
50,6,12,2,2,4,8,4,5,61,3,5
9,2,1,1,2,0,1,0,2,61,2,16
11,2,2,1,2,0,1,1,2,61,2,2
11,2,2,1,2,0,1,1,2,22,1,2
11,2,2,1,2,0,1,1,2,61,1,5
13,4,1,1,2,2,2,0,2,26,3,3
31,4,7,2,2,2,3,4,4,61,1,2
9,2,1,1,2,0,1,0,2,6,1,5
10,3,2,1,2,1,1,1,2,61,2,4
171,32,20,19,18,14,15,6,47,61,1,3
30,10,1,3,7,3,2,0,7,16,1,5
9,2,1,1,2,0,1,0,2,16,1,4
8,2,1,1,2,0,0,1,2,21,1,16
13,4,1,1,2,2,2,0,2,16,2,10
15,4,2,1,2,2,2,1,2,21,2,10
32,8,4,3,5,3,4,1,7,21,1,4
20,8,1,3,8,0,0,1,7,36,1,5
15,3,3,1,2,1,2,1,2,21,1,4
56,21,4,5,14,7,7,1,12,36,1,5
11,5,1,1,5,0,0,1,2,36,2,3
44,18,3,3,11,7,6,1,7,36,2,10
26,9,2,3,8,1,2,0,7,36,1,5
34,15,3,1,8,7,6,1,2,36,3,3
48,30,3,1,2,28,3,0,2,28,1,5
16,6,2,1,5,1,2,0,2,36,2,10
138,77,8,5,12,65,8,0,12,28,2,10
171,84,12,8,17,67,9,3,19,28,1,5
18,7,2,1,3,4,2,0,2,28,3,3
19,8,2,1,3,5,2,0,2,28,3,5
44,7,8,5,7,0,6,2,11,47,1,5
7,3,0,1,3,0,0,0,2,34,1,5
96,22,8,11,22,0,17,5,23,34,1,1
14,6,1,1,6,0,0,1,2,6,1,5
39,2,0,1,2,0,0,16,2,9,1,5
8,2,0,1,2,0,0,1,2,9,1,5
35,4,8,3,4,0,6,2,6,47,2,3
117,28,18,16,28,0,14,4,29,47,1,2
11,2,2,1,2,0,1,1,2,11,2,3
12,3,1,1,3,0,0,1,2,6,1,2
4,1,0,1,1,0,0,0,1,5,1,3
108,25,18,14,25,0,14,4,24,47,2,3
20,5,2,3,5,0,1,1,7,11,1,5
14,4,0,2,4,0,1,1,4,8,1,4
29,13,3,1,5,8,3,0,2,6,1,5
13,4,1,1,2,2,2,0,2,26,2,10
32,11,1,3,7,4,2,0,7,26,1,4
48,19,4,3,5,14,5,0,7,26,2,16
71,29,4,5,13,16,5,0,12,26,1,4
250,123,0,1,123,0,0,0,124,128,1,1
30,13,0,1,13,0,0,0,14,18,1,1
130,63,0,1,63,0,0,0,64,68,1,1
160,97,18,3,85,12,15,3,7,46,1,5
149,92,18,1,80,12,15,3,2,46,2,3
57,19,4,1,2,17,6,6,2,66,1,8
213,68,20,7,17,51,33,13,17,66,1,4
37,13,7,1,10,3,5,2,2,19,1,4
192,120,23,1,94,26,18,5,2,46,2,8
181,115,21,1,90,25,17,4,2,46,1,2
22,7,4,1,5,2,3,1,2,19,1,10
162,105,18,1,83,22,15,3,2,46,1,1
28,10,5,1,7,3,4,1,2,19,1,10
155,98,18,1,92,6,12,6,2,46,1,10
84,48,11,1,42,6,6,5,2,46,1,5
138,84,17,1,68,16,12,5,2,46,1,3
202,124,23,3,98,26,18,5,7,46,1,4
25,7,5,1,6,1,4,1,2,47,1,2
34,9,3,7,9,0,2,4,12,47,1,4
8,2,1,1,2,0,0,1,2,62,1,4
90,49,10,4,21,28,4,6,10,47,1,4
34,6,4,3,6,0,4,0,8,12,1,4
16,7,2,1,7,0,0,2,2,47,1,4
59,12,8,7,11,1,8,0,16,20,1,4
31,7,4,1,7,0,2,2,2,24,1,1
46,10,4,2,10,0,4,0,5,24,1,4
22,7,0,2,7,0,0,0,5,9,1,4
8,2,1,1,2,0,0,1,2,62,1,4
8,2,1,1,2,0,0,1,2,62,1,2
8,2,1,1,2,0,0,1,2,62,1,4
24,5,3,2,4,1,2,2,5,31,1,4
11,3,1,1,2,1,2,0,2,31,1,4
12,2,2,1,2,0,2,1,2,31,1,4
48,17,6,1,14,3,8,2,2,76,2,10
38,12,6,2,10,2,5,2,4,31,1,16
274,109,33,6,74,35,39,10,14,76,1,1
176,62,22,13,40,22,19,8,33,62,2,1
204,69,27,15,47,22,24,8,38,62,1,4
94,34,12,6,20,14,11,5,16,62,4,4
159,57,20,11,35,22,17,8,28,62,3,2
247,96,16,8,47,49,34,14,20,76,1,1
232,91,15,6,42,49,33,14,15,76,2,5
208,84,13,3,35,49,31,14,7,76,3,5
103,44,6,1,18,26,15,7,2,76,4,1
457,171,41,27,89,82,39,4,72,86,1,2
122,47,18,2,36,11,19,3,4,76,2,8
8,2,1,1,2,0,0,1,2,86,1,4
112,52,10,1,28,24,16,6,2,76,2,5
70,35,6,3,19,16,6,2,7,76,1,2
57,31,5,1,15,16,5,2,2,76,2,10
70,23,8,3,20,3,10,2,7,76,1,3
9,2,1,1,2,0,1,0,2,86,1,4
15,7,1,1,3,4,0,1,2,86,2,5
36,2,0,1,2,0,10,0,1,21,1,3
18,7,1,1,3,4,2,1,2,31,1,4
68,20,7,1,2,18,14,3,2,66,3,4
115,54,10,5,21,33,10,0,13,86,2,4
46,29,3,1,6,23,3,0,2,86,3,3
18,9,1,1,5,4,0,1,2,86,2,5
46,29,3,1,6,23,3,0,2,86,3,2
291,100,49,7,46,54,40,13,17,66,1,2
19,7,3,1,6,1,2,1,2,66,2,2
68,30,11,1,22,8,10,1,2,66,2,3
116,26,26,1,10,16,21,7,2,66,2,10
32,11,4,3,9,2,3,1,7,66,1,1
22,7,4,1,5,2,3,1,2,66,2,2
44,14,7,3,11,3,5,2,7,66,1,5
22,7,4,1,5,2,3,1,2,66,2,2
18,5,1,3,5,0,0,1,7,26,1,16
18,4,4,1,3,1,3,1,2,66,2,4
7,3,0,1,3,0,0,0,2,6,1,3
171,59,13,3,9,50,27,12,7,66,2,10
30,8,5,3,8,0,3,2,7,26,1,3
9,2,1,1,2,0,0,1,2,26,2,2
10,2,1,1,2,0,2,0,2,26,1,3
21,5,5,1,5,0,3,2,2,26,2,2
119,58,10,5,25,33,10,0,13,86,2,16
7,3,0,1,3,0,0,0,2,6,1,1
7,3,0,1,3,0,0,0,2,11,1,8
7,3,0,1,3,0,0,0,2,11,1,1
17,8,2,1,8,0,1,1,2,123,3,3
26,11,2,3,11,0,1,1,7,123,2,8
157,81,15,7,58,23,14,1,17,123,3,10
167,84,15,9,61,23,14,1,22,123,2,8
33,19,3,1,13,6,3,0,2,123,5,2
45,22,3,3,16,6,3,0,7,123,4,1
286,130,22,24,103,27,17,5,59,123,1,10
12,5,1,1,5,0,1,0,2,123,2,8
12,5,1,1,5,0,1,0,2,123,3,3
26,8,2,3,8,0,2,0,7,123,2,8
12,3,1,1,3,0,1,0,2,14,2,5
22,6,1,3,6,0,1,0,7,14,1,16
81,30,12,1,17,13,9,3,2,6,1,10
8,3,0,1,2,1,0,0,2,6,1,10
20,8,1,3,8,0,0,1,7,123,1,1
16,7,1,1,3,4,0,1,2,123,1,1
16,7,2,1,5,2,1,1,2,123,1,10
359,23,0,21,23,0,134,143,42,46,1,8
11,5,1,1,5,0,0,1,2,123,2,8
26,8,2,3,8,0,2,0,7,123,1,1
9,3,0,1,2,1,0,0,2,6,1,4
70,39,0,7,19,20,0,0,18,22,1,3
61,36,0,5,16,20,0,0,13,22,2,8
15,2,3,1,2,0,3,0,2,123,1,2
21,7,3,1,5,2,2,1,2,123,2,1
12,5,1,1,5,0,1,0,2,123,2,8
26,8,2,3,8,0,2,0,7,123,1,1
37,20,4,1,13,7,4,0,2,123,4,4
11,5,1,1,5,0,0,1,2,123,2,8
11,5,1,1,5,0,0,1,2,123,2,10
33,10,4,3,8,2,2,2,7,123,1,1
14,5,2,1,5,0,1,1,2,123,1,4
95,32,20,1,32,0,10,10,2,102,2,10
207,35,51,3,35,0,31,20,7,102,1,10
72,27,12,1,9,18,11,1,2,26,2,5
12,3,1,1,2,1,0,1,2,33,1,3
11,2,2,1,2,0,1,1,2,26,2,5
9,2,1,1,2,0,1,0,2,26,2,5
123,43,18,5,19,24,14,4,12,26,1,2
44,16,5,1,8,8,4,1,2,33,2,3
25,7,1,3,5,2,1,0,7,33,1,3
36,15,4,1,4,11,3,1,2,33,1,3
61,19,7,3,11,8,4,3,7,33,1,1
9,2,1,1,2,0,1,0,2,11,2,5
18,9,1,1,5,4,0,1,2,9,1,2
22,7,1,3,7,0,1,0,7,26,1,2
18,3,2,2,2,1,2,0,4,8,1,1
33,13,6,1,4,9,5,1,2,6,1,3
12,3,2,1,2,1,1,1,2,102,4,10
8,2,1,1,2,0,0,1,2,102,3,3
13,2,2,1,2,0,0,2,2,102,4,3
9,2,1,1,2,0,1,0,2,102,2,2
8,2,1,1,2,0,0,1,2,102,3,3
9,2,1,1,2,0,1,0,2,102,1,3
9,2,1,1,2,0,1,0,2,102,2,2
128,29,11,13,19,10,8,12,29,102,3,3
349,77,65,20,60,17,40,34,46,102,2,2
11,2,2,1,2,0,1,1,2,102,4,10
8,2,1,1,2,0,0,1,2,102,4,10
22,7,1,3,7,0,1,0,7,11,1,2
68,17,0,4,6,11,14,0,13,22,2,8
11,2,2,1,2,0,1,1,2,188,2,2
87,23,16,2,3,20,10,6,4,188,2,8
16,3,3,1,3,0,2,1,2,102,1,10
15,9,0,1,6,3,0,0,2,102,1,3
523,113,78,28,95,18,53,34,66,102,1,3
15,3,3,1,3,0,2,1,2,102,1,2
104,30,14,7,25,5,8,6,17,188,2,8
64,20,10,3,15,5,6,4,7,188,4,2
84,25,12,5,20,5,7,5,12,188,3,3
30,10,5,1,7,3,3,2,2,188,5,16
43,13,6,3,9,4,4,2,6,188,2,8
17,8,2,1,8,0,1,1,2,188,3,3
15,3,3,1,2,1,2,1,2,188,2,1
15,2,3,1,2,0,3,0,2,16,1,4
13,4,2,1,2,2,1,1,2,188,2,10
47,20,8,1,15,5,6,2,2,23,1,4
11,2,2,1,2,0,1,1,2,23,1,1
17,6,2,1,2,4,1,1,2,16,1,4
38,23,4,1,9,14,0,4,2,16,1,10
18,9,1,1,5,4,0,1,2,9,1,4
28,10,5,1,7,3,4,1,2,23,1,4
14,4,2,1,2,2,2,0,2,16,1,10
16,4,3,1,2,2,2,1,2,16,1,4
17,8,0,1,0,8,4,0,1,8,1,10
12,3,2,1,3,0,1,1,2,16,1,10
7,2,0,1,0,2,0,0,1,13,1,2
31,11,0,3,3,8,0,0,7,14,1,2
21,11,0,1,1,10,0,0,1,13,1,8
25,10,2,3,9,1,1,1,7,11,1,4
14,2,2,1,2,0,3,0,2,11,1,10
16,6,1,1,2,4,0,1,2,11,1,2
24,8,1,3,7,1,1,0,7,11,1,4
16,7,2,1,6,1,1,1,2,11,2,8
24,9,2,3,9,0,1,1,7,11,1,4
12,5,1,1,4,1,1,0,2,11,2,10
79,23,1,11,23,0,10,0,27,35,1,3
15,6,2,1,6,0,1,1,2,11,2,8
11,4,1,1,4,0,1,0,2,13,2,8
21,7,1,3,7,0,1,0,7,13,1,4
56,17,7,5,11,6,5,2,10,19,2,8
68,20,7,7,14,6,5,2,15,19,1,4
27,11,1,2,10,1,5,3,4,10,1,16
41,12,6,3,6,6,4,2,5,19,3,4
17,7,2,1,6,1,1,1,2,11,2,10
29,10,2,3,9,1,1,1,7,11,1,4
13,3,1,1,2,1,1,0,2,33,2,3
21,2,0,1,2,0,5,0,2,15,1,3
33,4,0,3,4,0,0,5,7,15,1,3
27,11,1,2,10,1,5,3,4,10,1,16
29,13,1,2,12,1,5,3,4,13,2,4
38,16,1,4,15,1,5,3,9,13,1,3
10,2,1,1,2,0,2,0,2,6,1,16
8,3,0,1,3,0,1,0,2,35,2,2
14,6,1,1,6,0,2,0,2,35,3,10
28,10,1,3,10,0,4,0,7,35,2,4
11,2,1,1,2,0,0,1,2,11,2,1
20,5,1,3,5,0,0,1,7,11,1,5
23,4,4,1,4,0,3,1,2,16,3,3
9,4,0,1,2,2,0,0,2,14,1,3
10,3,1,1,2,1,1,0,2,6,1,1
39,12,4,4,9,3,2,2,10,14,1,2
18,8,2,1,6,2,2,0,2,14,2,8
38,16,1,4,15,1,5,3,9,13,1,4
29,13,1,2,12,1,5,3,4,13,2,8
67,22,2,7,16,6,1,1,18,22,1,4
26,11,2,3,9,2,1,1,7,22,2,8
17,8,2,1,6,2,1,1,2,22,3,1
37,7,5,3,7,0,3,2,7,16,2,1
46,10,5,5,10,0,3,2,12,16,1,5
34,12,0,6,12,0,0,0,12,16,1,2
20,8,0,4,8,0,0,0,8,16,2,10
20,6,2,1,6,0,3,2,2,21,1,16
19,10,0,1,10,0,4,2,2,17,1,16
23,8,4,1,8,0,2,2,2,188,2,2
13,4,2,1,4,0,1,1,2,188,3,4
7,3,0,1,3,0,0,0,2,24,1,2
10,3,1,1,2,1,1,0,2,6,1,2
15,3,3,1,2,1,2,1,2,188,1,2
16,4,3,1,2,2,2,1,2,188,1,2
39,19,3,1,19,0,3,0,2,21,1,16
842,255,103,62,176,79,69,50,149,188,1,3
23,8,4,1,8,0,2,2,2,188,2,2
60,16,6,1,16,0,9,6,2,21,1,16
21,7,2,1,7,0,0,2,2,21,1,16
8,2,1,1,2,0,0,1,2,62,1,4
108,25,18,14,25,0,14,4,24,48,2,4
183,51,26,15,31,20,23,8,38,62,1,16
117,28,18,16,28,0,14,4,29,48,1,2
9,2,1,1,2,0,1,0,2,38,1,5
36,4,8,3,4,0,6,2,7,48,2,3
54,11,7,7,11,0,7,0,16,20,1,16
31,7,7,1,4,3,5,2,2,16,1,16
24,6,5,1,3,3,4,1,2,16,1,16
20,5,4,1,3,2,3,1,2,16,1,4
19,3,4,1,3,0,4,0,2,6,1,16
19,5,3,1,2,3,3,0,2,52,1,10
11,2,2,1,2,0,1,1,2,11,2,3
8,2,1,1,2,0,0,1,2,62,1,5
20,5,2,3,5,0,1,1,7,11,1,5
8,2,1,1,2,0,0,1,2,62,1,4
4,1,0,1,1,0,0,0,1,5,1,3
21,6,3,1,2,4,3,0,2,52,1,10
8,2,1,1,2,0,0,1,2,62,1,4
12,3,1,1,3,0,0,1,2,6,1,5
26,6,4,2,2,4,4,0,5,52,1,10
29,8,5,1,2,6,5,0,2,72,1,3
17,4,2,2,3,1,2,0,4,72,2,1
17,4,2,2,3,1,2,0,4,72,2,2
50,18,3,5,12,6,4,0,11,72,1,3
10,3,1,1,2,1,1,0,2,6,1,10
14,4,2,1,2,2,2,0,2,6,1,10
19,5,3,1,2,3,3,0,2,52,1,10
25,7,2,4,7,0,2,0,9,33,1,8
41,7,2,1,7,0,8,4,2,38,1,16
19,2,3,1,2,0,2,1,2,33,1,5
28,5,0,2,5,0,5,3,5,38,1,1
12,2,0,1,2,0,0,0,2,33,1,5
41,7,2,1,7,0,8,4,2,38,1,16
10,3,1,1,3,0,0,1,2,33,1,5
57,10,3,1,10,0,12,6,2,17,1,16
100,20,0,6,9,11,15,0,18,22,1,1
10,3,1,1,3,0,0,1,2,38,1,16
9,2,1,1,2,0,1,0,2,33,1,5
37,7,2,1,7,0,8,4,2,38,1,16
16,2,0,1,2,0,0,0,2,38,1,1
16,4,2,2,4,0,2,0,4,33,2,10
22,5,2,3,5,0,2,0,7,46,1,10
12,2,2,1,2,0,2,0,2,46,2,2
46,7,10,3,7,0,8,2,7,46,2,16
31,4,8,1,4,0,7,1,2,46,3,16
143,41,20,11,21,20,17,8,28,62,3,2
84,24,12,6,11,13,11,5,16,62,4,1
20,7,2,1,3,4,1,1,2,39,1,16
21,5,4,1,4,1,3,1,2,39,1,16
22,6,4,1,4,2,3,1,2,39,1,16
28,12,4,1,12,0,2,2,2,39,1,16
12,3,1,1,3,0,2,2,2,39,1,16
37,13,2,4,10,3,3,0,8,72,1,2
9,2,1,1,2,0,1,0,2,39,1,8
9,4,0,1,2,2,0,0,2,72,1,10
16,3,2,2,2,1,2,0,4,16,2,2
40,7,6,4,6,1,4,2,9,16,1,3
10,3,1,1,3,0,1,0,2,6,1,3
8,2,1,1,2,0,0,1,2,24,1,2
8,2,1,1,2,0,0,1,2,24,1,10
27,9,4,1,2,7,4,0,2,72,1,10
20,6,3,1,2,4,3,0,2,72,1,10
155,44,21,13,24,20,18,8,33,62,2,3
19,2,3,1,2,0,2,1,2,38,1,8
12,2,0,1,2,0,0,0,2,38,1,5
34,12,5,1,2,10,5,0,2,72,1,4
27,11,1,2,10,1,5,3,4,10,1,5
15,2,3,1,2,0,3,0,2,38,2,10
22,7,4,1,4,3,3,1,2,38,2,10
11,2,2,1,2,0,1,1,2,38,2,10
84,21,15,8,14,7,11,4,19,38,1,5
10,2,1,1,2,0,1,0,2,6,1,10
12,3,1,1,3,0,0,1,2,6,1,16
7,2,0,1,2,0,0,0,2,6,1,10
12,2,2,1,2,0,2,0,2,46,2,5
55,10,10,5,10,0,8,2,12,46,1,10
13,4,2,1,4,0,1,1,2,46,2,2
22,5,2,3,5,0,2,0,7,46,1,10
22,7,2,3,7,0,1,1,7,46,1,16
